Any,GRUP,Nivell,Sou,Complement Destinacio,Complement Especific,Total Mensual,Total anual,Import sou paga extraordinaria,Import mensual trienni,Import trienni paga extra,Secretari alt carrec
2024,A1,20,1300.88,515.77,568.57,2385.22,32396.84,802.76,50.07,30.91,
2024,A1,20,1300.88,515.77,641.35,2458,33415.76,802.76,50.07,30.91,
2024,A1,21,1300.88,555.25,653.24,2509.37,34134.94,802.76,50.07,30.91,
2024,A1,22,1300.88,598.04,689.61,2588.53,35243.18,802.76,50.07,30.91,
2024,A1,22,1300.88,598.04,856.21,2755.13,37575.58,802.76,50.07,30.91,
2024,A1,22,1300.88,598.04,970.71,2869.63,39178.58,802.76,50.07,30.91,
2024,A1,23,1300.88,640.94,1063.2,3005.02,41074.04,802.76,50.07,30.91,
2024,A1,24,1300.88,683.75,1228.54,3213.17,43988.14,802.76,50.07,30.91,
2024,A1,24,1300.88,683.75,1332.66,3317.29,45445.82,802.76,50.07,30.91,
2024,A1,24,1300.88,683.75,1871.02,3855.65,52982.86,802.76,50.07,30.91,
2024,A1,24,1300.88,683.75,2061.55,4046.18,55650.28,802.76,50.07,30.91,
2024,A1,25,1300.88,726.62,2174.81,4202.31,57836.1,802.76,50.07,30.91,
2024,A1,26,1300.88,819,2255.45,4375.33,60258.38,802.76,50.07,30.91,
2024,A1,27,1300.88,933.5,2413.71,4648.09,64077.02,802.76,50.07,30.91,
2024,A1,27,1300.88,933.5,2540.49,4774.87,65851.94,802.76,50.07,30.91,
2024,A1,27,1300.88,933.5,2682.1,4916.48,67834.48,802.76,50.07,30.91,
2024,A1,28,1300.88,976.4,2862.35,5139.63,70958.58,802.76,50.07,30.91,
2024,A1,29,1300.88,1019.23,2975.29,5295.4,73139.36,802.76,50.07,30.91,
2024,A1,30,1300.88,1136.33,3014.29,5451.5,75324.76,802.76,50.07,30.91,
2024,A1,30,1300.88,1136.33,3170.49,5607.7,77511.56,802.76,50.07,30.91,
2024,A2,16,1124.85,410.48,541.65,2076.98,28468.76,820.37,40.83,29.77,
2024,A2,17,1124.85,436.76,543.63,2105.24,28864.4,820.37,40.83,29.77,
2024,A2,18,1124.85,463.11,545.65,2133.61,29261.58,820.37,40.83,29.77,
2024,A2,19,1124.85,489.45,571.36,2185.66,29990.28,820.37,40.83,29.77,
2024,A2,20,1124.85,515.77,582.59,2223.21,30515.98,820.37,40.83,29.77,
2024,A2,20,1124.85,515.77,641.35,2281.97,31338.62,820.37,40.83,29.77,
2024,A2,21,1124.85,555.25,653.24,2333.34,32057.8,820.37,40.83,29.77,
2024,A2,22,1124.85,598.04,689.61,2412.5,33166.04,820.37,40.83,29.77,
2024,A2,22,1124.85,598.04,760.58,2483.47,34159.62,820.37,40.83,29.77,
2024,A2,23,1124.85,640.94,873.82,2639.61,36345.58,820.37,40.83,29.77,
2024,A2,24,1124.85,683.75,935.05,2743.65,37802.14,820.37,40.83,29.77,
2024,A2,24,1124.85,683.75,1059.16,2867.76,39539.68,820.37,40.83,29.77,
2024,A2,24,1124.85,683.75,1564.21,3372.81,46610.38,820.37,40.83,29.77,
2024,A2,24,1124.85,683.75,1768.1,3576.7,49464.84,820.37,40.83,29.77,
2024,A2,25,1124.85,726.62,1881.32,3732.79,51650.1,820.37,40.83,29.77,
2024,A2,26,1124.85,819,1949.5,3893.35,53897.94,820.37,40.83,29.77,
2024,A2,26,1124.85,819,2053.62,3997.47,55355.62,820.37,40.83,29.77,
2024,C1,12,844.57,305.09,507.68,1657.34,22973.54,729.96,30.91,26.68,
2024,C1,13,844.57,331.44,509.68,1685.69,23370.44,729.96,30.91,26.68,
2024,C1,14,844.57,357.81,511.71,1714.09,23768.04,729.96,30.91,26.68,
2024,C1,15,844.57,384.1,513.65,1742.32,24163.26,729.96,30.91,26.68,
2024,C1,16,844.57,410.48,515.67,1770.72,24560.86,729.96,30.91,26.68,
2024,C1,16,844.57,410.48,544.59,1799.64,24965.74,729.96,30.91,26.68,
2024,C1,17,844.57,436.76,554.7,1836.03,25475.2,729.96,30.91,26.68,
2024,C1,18,844.57,463.11,580.36,1888.04,26203.34,729.96,30.91,26.68,
2024,C1,18,844.57,463.11,908.37,2216.05,30795.48,729.96,30.91,26.68,Sí
2024,C1,19,844.57,489.45,590.48,1924.5,26713.78,729.96,30.91,26.68,
2024,C1,20,844.57,515.77,600.55,1960.89,27223.24,729.96,30.91,26.68,
2024,C1,21,844.57,555.25,607.87,2007.69,27878.44,729.96,30.91,26.68,
2024,C1,22,844.57,598.04,689.61,2132.22,29621.86,729.96,30.91,26.68,
2024,C2,10,702.92,252.44,489.08,1444.44,20209.34,696.51,21.04,20.82,
2024,C2,11,702.92,278.74,491.05,1472.71,20605.12,696.51,21.04,20.82,
2024,C2,12,702.92,305.09,493.05,1501.06,21002.02,696.51,21.04,20.82,
2024,C2,13,702.92,331.44,495.04,1529.4,21398.78,696.51,21.04,20.82,
2024,C2,14,702.92,357.81,552.57,1613.3,22573.38,696.51,21.04,20.82,
2024,C2,15,702.92,384.1,555.82,1642.84,22986.94,696.51,21.04,20.82,
2024,C2,16,702.92,410.48,561.24,1674.64,23432.14,696.51,21.04,20.82,
2024,C2,17,702.92,436.76,565.33,1705.01,23857.32,696.51,21.04,20.82,
2024,C2,18,702.92,463.11,569.81,1735.84,24288.94,696.51,21.04,20.82,
2024,C2,18,702.92,463.11,908.37,2074.4,29028.78,696.51,21.04,20.82,Sí
2024,AP,8,643.36,226.09,481.18,1350.63,18908.82,643.36,15.84,15.84,
2024,AP,9,643.36,239.29,482.14,1364.79,19107.06,643.36,15.84,15.84,
2024,AP,10,643.36,252.44,483.18,1378.98,19305.72,643.36,15.84,15.84,
2024,AP,11,643.36,278.74,485.14,1407.24,19701.36,643.36,15.84,15.84,
2024,AP,12,643.36,305.09,487.14,1435.59,20098.26,643.36,15.84,15.84,
2024,AP,13,643.36,331.44,489.16,1463.96,20495.44,643.36,15.84,15.84,
2023,AP,14,643.36,357.81,520.65,1521.82,21305.48,798.88,49.83,30.76,
2023,A1,30,1294.6,1130.84,3155.17,5580.61,77137.1,798.88,49.83,30.76,
2023,A1,29,1294.6,1014.3,2960.91,5269.81,72785.9,798.88,49.83,30.76,
2023,A1,28,1294.6,971.68,2848.52,5114.8,70615.76,798.88,49.83,30.76,
2023,A1,27,1294.6,928.99,2402.05,4625.64,63767.52,798.88,49.83,30.76,
2023,A1,27,1294.6,928.99,2528.21,4751.8,65533.76,798.88,49.83,30.76,
2023,A1,27,1294.6,928.99,2669.14,4892.73,67506.78,798.88,49.83,30.76,
2023,A1,26,1294.6,815.04,2244.55,4354.19,59967.22,798.88,49.83,30.76,
2023,A1,25,1294.6,723.11,2164.3,4182.01,57556.7,798.88,49.83,30.76,
2023,A1,24,1294.6,680.45,1222.6,3197.65,43775.66,798.88,49.83,30.76,
2023,A1,24,1294.6,680.45,1326.22,3301.27,45226.34,798.88,49.83,30.76,
2023,A1,24,1294.6,680.45,1861.98,3837.03,52726.98,798.88,49.83,30.76,
2023,A1,24,1294.6,680.45,2051.59,4026.64,55381.52,798.88,49.83,30.76,
2023,A1,23,1294.6,637.85,1058.06,2990.51,40875.7,798.88,49.83,30.76,
2023,A1,22,1294.6,595.15,686.27,2576.02,35072.84,798.88,49.83,30.76,
2023,A1,22,1294.6,595.15,852.07,2741.82,37394.04,798.88,49.83,30.76,
2023,A1,22,1294.6,595.15,966.02,2855.77,38989.34,798.88,49.83,30.76,
2023,A1,21,1294.6,552.56,650.08,2497.24,33969.92,798.88,49.83,30.76,
2023,A1,20,1294.6,513.28,565.82,2373.7,32240.36,798.88,49.83,30.76,
2023,A1,20,1294.6,513.28,638.25,2446.13,33254.38,798.88,49.83,30.76,
2023,A2,26,1119.41,815.04,1940.08,3874.53,53637.42,816.41,40.63,29.62,
2023,A2,26,1119.41,815.04,2043.69,3978.14,55087.96,816.41,40.63,29.62,
2023,A2,25,1119.41,723.11,1872.23,3714.75,51400.5,816.41,40.63,29.62,
2023,A2,24,1119.41,680.45,930.53,2730.39,37619.46,816.41,40.63,29.62,
2023,A2,24,1119.41,680.45,1054.04,2853.9,39348.6,816.41,40.63,29.62,
2023,A2,24,1119.41,680.45,1556.65,3356.51,46385.14,816.41,40.63,29.62,
2023,A2,24,1119.41,680.45,1759.55,3559.41,49225.74,816.41,40.63,29.62,
2023,A2,23,1119.41,637.85,869.59,2626.85,36169.9,816.41,40.63,29.62,
2023,A2,22,1119.41,595.15,686.27,2400.83,33005.62,816.41,40.63,29.62,
2023,A2,22,1119.41,595.15,756.9,2471.46,33994.44,816.41,40.63,29.62,
2023,A2,21,1119.41,552.56,650.08,2322.05,31902.7,816.41,40.63,29.62,
2023,A2,20,1119.41,513.28,579.77,2212.46,30368.44,816.41,40.63,29.62,
2023,A2,20,1119.41,513.28,638.25,2270.94,31187.16,816.41,40.63,29.62,
2023,A2,19,1119.41,487.09,568.6,2175.1,29845.4,816.41,40.63,29.62,
2023,A2,18,1119.41,460.87,543.01,2123.29,29120.06,816.41,40.63,29.62,
2023,A2,17,1119.41,434.65,541,2095.06,28724.84,816.41,40.63,29.62,
2023,A2,16,1119.41,408.5,539.03,2066.94,28331.16,816.41,40.63,29.62,
2023,AP,14,640.25,356.08,518.13,1514.46,21202.44,640.25,15.76,15.76,
2023,AP,13,640.25,329.84,486.79,1456.88,20396.32,640.25,15.76,15.76,
2023,AP,12,640.25,303.61,484.78,1428.64,20000.96,640.25,15.76,15.76,
2023,AP,11,640.25,277.39,482.79,1400.43,19606.02,640.25,15.76,15.76,
2023,AP,10,640.25,251.22,480.84,1372.31,19212.34,640.25,15.76,15.76,
2023,AP,9,640.25,238.14,479.81,1358.2,19014.8,640.25,15.76,15.76,
2023,AP,8,640.25,224.99,478.85,1344.09,18817.26,640.25,15.76,15.76,
2023,C1,22,840.49,595.15,686.27,2121.91,29478.64,726.44,30.76,26.55,
2023,C1,21,840.49,552.56,604.93,1997.98,27743.62,726.44,30.76,26.55,
2023,C1,20,840.49,513.28,597.64,1951.41,27091.64,726.44,30.76,26.55,
2023,C1,19,840.49,487.09,587.62,1915.2,26584.7,726.44,30.76,26.55,
2023,C1,18,840.49,460.87,577.55,1878.91,26076.64,726.44,30.76,26.55,
2023,C1,18,840.49,460.87,903.98,2205.34,30646.66,726.44,30.76,26.55,Sí
2023,C1,17,840.49,434.65,552.02,1827.16,25352.14,726.44,30.76,26.55,
2023,C1,16,840.49,408.5,513.17,1762.16,24442.14,726.44,30.76,26.55,
2023,C1,16,840.49,408.5,541.95,1790.94,24845.06,726.44,30.76,26.55,
2023,C1,15,840.49,382.24,511.16,1733.89,24046.36,726.44,30.76,26.55,
2023,C1,14,840.49,356.08,509.23,1705.8,23653.1,726.44,30.76,26.55,
2023,C1,13,840.49,329.84,507.21,1677.54,23257.46,726.44,30.76,26.55,
2023,C1,12,840.49,303.61,505.22,1649.32,22862.38,726.44,30.76,26.55,
2023,C2,18,699.52,460.87,567.05,1727.44,24171.42,693.15,20.94,20.72,
2023,C2,18,699.52,460.87,903.98,2064.37,28888.44,693.15,20.94,20.72,Sí
2023,C2,17,696.13,432.54,559.85,1688.52,23626.58,693.15,20.94,20.72,
2023,C2,16,699.52,408.5,558.52,1666.54,23318.82,693.15,20.94,20.72,
2023,C2,15,699.52,382.24,553.13,1634.89,22875.72,693.15,20.94,20.72,
2023,C2,14,699.52,356.08,549.9,1605.5,22464.26,693.15,20.94,20.72,
2023,C2,13,699.52,329.84,492.64,1522,21295.26,693.15,20.94,20.72,
2023,C2,12,699.52,303.61,490.66,1493.79,20900.32,693.15,20.94,20.72,
2023,C2,11,699.52,277.39,488.67,1465.58,20505.38,693.15,20.94,20.72,
2023,C2,10,699.52,251.22,486.71,1437.45,20111.56,693.15,20.94,20.72,
2022,A1,30,1256.89,1097.9,2912.34,5267.13,72777.26,775.61,48.38,29.86,
2022,A1,30,1256.89,1097.9,3063.26,5418.05,74890.14,775.61,48.38,29.86,
2022,A1,29,1256.89,984.76,2874.66,5116.31,70665.78,775.61,48.38,29.86,
2022,A1,28,1256.89,943.38,2765.55,4965.82,68558.92,775.61,48.38,29.86,
2022,A1,27,1256.89,901.93,2332.07,4490.89,61909.9,775.61,48.38,29.86,
2022,A1,27,1256.89,901.93,2454.56,4613.38,63624.76,775.61,48.38,29.86,
2022,A1,27,1256.89,901.93,2591.39,4750.21,65540.38,775.61,48.38,29.86,
2022,A1,26,1256.89,791.3,2179.17,4227.36,58220.48,775.61,48.38,29.86,
2022,A1,25,1256.89,702.05,2101.25,4060.19,55880.1,775.61,48.38,29.86,
2022,A1,24,1256.89,660.63,1186.98,3104.5,42500.44,775.61,48.38,29.86,
2022,A1,24,1256.89,660.63,1287.59,3205.11,43908.98,775.61,48.38,29.86,
2022,A1,24,1256.89,660.63,1807.74,3725.26,51191.08,775.61,48.38,29.86,
2022,A1,24,1256.89,660.63,1991.83,3909.35,53768.34,775.61,48.38,29.86,
2022,A1,23,1256.89,619.27,1027.23,2903.39,39684.9,775.61,48.38,29.86,
2022,A1,22,1256.89,577.82,666.27,2500.98,34051.16,775.61,48.38,29.86,
2022,A1,22,1256.89,577.82,827.24,2661.95,36304.74,775.61,48.38,29.86,
2022,A1,22,1256.89,577.82,937.88,2772.59,37853.7,775.61,48.38,29.86,
2022,A1,21,1256.89,536.47,631.14,2424.5,32980.44,775.61,48.38,29.86,
2022,A1,20,1256.89,498.33,549.33,2304.55,31301.14,775.61,48.38,29.86,
2022,A1,20,1256.89,498.33,619.65,2374.87,32285.62,775.61,48.38,29.86,
2022,A2,26,1086.81,791.3,1883.57,3761.68,52075.16,792.63,39.45,28.76,
2022,A2,26,1086.81,791.3,1984.15,3862.26,53483.28,792.63,39.45,28.76,
2022,A2,25,1086.81,702.05,1817.69,3606.55,49903.34,792.63,39.45,28.76,
2022,A2,24,1086.81,660.63,903.42,2650.86,36523.68,792.63,39.45,28.76,
2022,A2,24,1086.81,660.63,1023.33,2770.77,38202.42,792.63,39.45,28.76,
2022,A2,24,1086.81,660.63,1511.3,3258.74,45034,792.63,39.45,28.76,
2022,A2,24,1086.81,660.63,1708.29,3455.73,47791.86,792.63,39.45,28.76,
2022,A2,23,1086.81,619.27,844.25,2550.33,35116.26,792.63,39.45,28.76,
2022,A2,22,1086.81,577.82,666.27,2330.9,32044.24,792.63,39.45,28.76,
2022,A2,22,1086.81,577.82,734.84,2399.47,33004.22,792.63,39.45,28.76,
2022,A2,21,1086.81,536.47,631.14,2254.42,30973.52,792.63,39.45,28.76,
2022,A2,20,1086.81,498.33,562.87,2148.01,29483.78,792.63,39.45,28.76,
2022,A2,20,1086.81,498.33,619.65,2204.79,30278.7,792.63,39.45,28.76,
2022,A2,19,1086.81,472.9,552.02,2111.73,28975.86,792.63,39.45,28.76,
2022,A2,18,1086.81,447.45,527.19,2061.45,28271.94,792.63,39.45,28.76,
2022,A2,17,1086.81,421.99,525.23,2034.03,27888.06,792.63,39.45,28.76,
2022,A2,16,1086.81,396.6,523.32,2006.73,27505.86,792.63,39.45,28.76,
2022,AP,14,621.6,345.71,503.03,1470.34,20584.76,621.6,15.3,15.3,
2022,AP,13,621.6,320.23,472.6,1414.43,19802.02,621.6,15.3,15.3,
2022,AP,12,621.6,294.77,470.65,1387.02,19418.28,621.6,15.3,15.3,
2022,AP,11,621.6,269.31,468.72,1359.63,19034.82,621.6,15.3,15.3,
2022,AP,10,621.6,243.9,466.82,1332.32,18652.48,621.6,15.3,15.3,
2022,AP,9,621.6,231.2,465.83,1318.63,18460.82,621.6,15.3,15.3,
2022,AP,8,621.6,218.44,464.89,1304.93,18269.02,621.6,15.3,15.3,
2022,C1,22,816.01,577.82,666.27,2060.1,28619.94,705.28,29.86,25.78,
2022,C1,21,816.01,536.47,587.3,1939.78,26935.46,705.28,29.86,25.78,
2022,C1,20,816.01,498.33,580.22,1894.56,26302.38,705.28,29.86,25.78,
2022,C1,19,816.01,472.9,570.49,1859.4,25810.14,705.28,29.86,25.78,
2022,C1,18,816.01,447.45,560.72,1824.18,25317.06,705.28,29.86,25.78,
2022,C1,18,816.01,447.45,877.64,2141.1,29753.94,705.28,29.86,25.78,Sí
2022,C1,17,816.01,421.99,535.94,1773.94,24613.7,705.28,29.86,25.78,
2022,C1,16,816.01,396.6,498.21,1710.82,23730.02,705.28,29.86,25.78,
2022,C1,16,816.01,396.6,526.15,1738.76,24121.18,705.28,29.86,25.78,
2022,C1,16,816.01,396.6,672.56,1885.17,26170.92,705.28,29.86,25.78,Sí
2022,C1,15,816.01,371.11,496.26,1683.38,23345.86,705.28,29.86,25.78,
2022,C1,14,816.01,345.71,494.39,1656.11,22964.08,705.28,29.86,25.78,
2022,C1,13,816.01,320.23,492.42,1628.66,22579.78,705.28,29.86,25.78,
2022,C1,12,816.01,294.77,490.49,1601.27,22196.32,705.28,29.86,25.78,
2022,C2,18,679.15,447.45,550.52,1677.12,23467.3,672.96,20.33,20.12,
2022,C2,18,679.15,447.45,877.64,2004.24,28046.98,672.96,20.33,20.12,Sí
2022,C2,17,679.15,421.99,546.19,1647.33,23050.24,672.96,20.33,20.12,
2022,C2,16,679.15,396.6,542.24,1617.99,22639.48,672.96,20.33,20.12,
2022,C2,16,679.15,396.6,672.56,1748.31,24463.96,672.96,20.33,20.12,Sí
2022,C2,15,679.15,371.11,537.01,1587.27,22209.4,672.96,20.33,20.12,
2022,C2,14,679.15,345.71,533.88,1558.74,21809.98,672.96,20.33,20.12,
2022,C2,13,679.15,320.23,478.28,1477.66,20674.86,672.96,20.33,20.12,
2022,C2,12,679.15,294.77,476.36,1450.28,20291.54,672.96,20.33,20.12,
2022,C2,11,679.15,269.31,474.42,1422.88,19907.94,672.96,20.33,20.12,
2022,C2,10,679.15,243.9,472.52,1395.57,19525.6,672.96,20.33,20.12,
2021,A1,30,1214.39,1060.77,2813.86,5089.02,70316.26,749.38,46.74,28.85,
2021,A1,30,1214.39,1060.77,2959.68,5234.84,72357.74,749.38,46.74,28.85,
2021,A1,29,1214.39,951.46,2777.46,4943.31,68276.32,749.38,46.74,28.85,
2021,A1,28,1214.39,911.48,2672.03,4797.9,66240.58,749.38,46.74,28.85,
2021,A1,27,1214.39,871.43,2253.21,4339.03,59816.4,749.38,46.74,28.85,
2021,A1,27,1214.39,871.43,2371.56,4457.38,61473.3,749.38,46.74,28.85,
2021,A1,27,1214.39,871.43,2503.76,4589.58,63324.1,749.38,46.74,28.85,
2021,A1,26,1214.39,764.54,2105.49,4084.42,56251.86,749.38,46.74,28.85,
2021,A1,25,1214.39,678.31,2030.19,3922.89,53990.44,749.38,46.74,28.85,
2021,A1,24,1214.39,638.29,1146.84,2999.52,41063.26,749.38,46.74,28.85,
2021,A1,24,1214.39,638.29,1244.04,3096.72,42424.06,749.38,46.74,28.85,
2021,A1,24,1214.39,638.29,1746.61,3599.29,49460.04,749.38,46.74,28.85,
2021,A1,24,1214.39,638.29,1924.48,3777.16,51950.22,749.38,46.74,28.85,
2021,A1,23,1214.39,598.33,992.49,2805.21,38342.92,749.38,46.74,28.85,
2021,A1,22,1214.39,558.28,643.73,2416.4,32899.58,749.38,46.74,28.85,
2021,A1,22,1214.39,558.28,799.26,2571.93,35077,749.38,46.74,28.85,
2021,A1,22,1214.39,558.28,906.16,2678.83,36573.6,749.38,46.74,28.85,
2021,A1,21,1214.39,518.33,609.79,2342.51,31865.12,749.38,46.74,28.85,
2021,A1,20,1214.39,481.48,530.75,2226.62,30242.66,749.38,46.74,28.85,
2021,A1,20,1214.39,481.48,598.69,2294.56,31193.82,749.38,46.74,28.85,
2021,A2,26,1050.06,764.54,1819.88,3634.48,50314.26,765.83,38.12,27.79,
2021,A2,26,1050.06,764.54,1917.05,3731.65,51674.64,765.83,38.12,27.79,
2021,A2,25,1050.06,678.31,1756.22,3484.59,48215.8,765.83,38.12,27.79,
2021,A2,24,1050.06,638.29,872.87,2561.22,35288.62,765.83,38.12,27.79,
2021,A2,24,1050.06,638.29,988.72,2677.07,36910.52,765.83,38.12,27.79,
2021,A2,24,1050.06,638.29,1460.19,3148.54,43511.1,765.83,38.12,27.79,
2021,A2,24,1050.06,638.29,1650.52,3338.87,46175.72,765.83,38.12,27.79,
2021,A2,23,1050.06,598.33,815.69,2464.08,33928.66,765.83,38.12,27.79,
2021,A2,22,1050.06,558.28,643.73,2252.07,30960.52,765.83,38.12,27.79,
2021,A2,22,1050.06,558.28,709.99,2318.33,31888.16,765.83,38.12,27.79,
2021,A2,21,1050.06,518.33,609.79,2178.18,29926.06,765.83,38.12,27.79,
2021,A2,20,1050.06,481.48,543.83,2075.37,28486.72,765.83,38.12,27.79,
2021,A2,20,1050.06,481.48,598.69,2130.23,29254.76,765.83,38.12,27.79,
2021,A2,19,1050.06,456.91,533.35,2040.32,27996.02,765.83,38.12,27.79,
2021,A2,18,1050.06,432.32,509.36,1991.74,27315.9,765.83,38.12,27.79,
2021,A2,17,1050.06,407.72,507.47,1965.25,26945.04,765.83,38.12,27.79,
2021,A2,16,1050.06,383.19,505.61,1938.86,26575.58,765.83,38.12,27.79,
2021,AP,14,600.58,334.02,486.01,1420.61,19888.54,600.58,14.78,14.78,
2021,AP,13,600.58,309.4,456.61,1366.59,19132.26,600.58,14.78,14.78,
2021,AP,12,600.58,284.8,454.73,1340.11,18761.54,600.58,14.78,14.78,
2021,AP,11,600.58,260.2,452.86,1313.64,18390.96,600.58,14.78,14.78,
2021,AP,10,600.58,235.65,451.02,1287.25,18021.5,600.58,14.78,14.78,
2021,AP,9,600.58,223.38,450.07,1274.03,17836.42,600.58,14.78,14.78,
2021,AP,8,600.58,211.05,449.16,1260.79,17651.06,600.58,14.78,14.78,
2021,C1,22,788.42,558.28,643.73,1990.43,27652.04,681.43,28.85,24.91,
2021,C1,21,788.42,518.33,567.44,1874.19,26024.68,681.43,28.85,24.91,
2021,C1,20,788.42,481.48,560.59,1830.49,25412.88,681.43,28.85,24.91,
2021,C1,19,788.42,456.91,551.19,1796.52,24937.3,681.43,28.85,24.91,
2021,C1,18,788.42,432.32,847.96,2068.7,28747.82,681.43,28.85,24.91,Sí
2021,C1,18,788.42,432.32,541.75,1762.49,24460.88,681.43,28.85,24.91,
2021,C1,17,788.42,407.72,517.81,1713.95,23781.32,681.43,28.85,24.91,
2021,C1,16,788.42,383.19,649.81,1821.42,25285.9,681.43,28.85,24.91,Sí
2021,C1,16,788.42,383.19,481.36,1652.97,22927.6,681.43,28.85,24.91,
2021,C1,16,788.42,383.19,508.35,1679.96,23305.46,681.43,28.85,24.91,
2021,C1,15,788.42,358.56,479.48,1626.46,22556.46,681.43,28.85,24.91,
2021,C1,14,788.42,334.02,477.66,1600.1,22187.42,681.43,28.85,24.91,
2021,C1,13,788.42,309.4,475.76,1573.58,21816.14,681.43,28.85,24.91,
2021,C1,12,788.42,284.8,473.9,1547.12,21445.7,681.43,28.85,24.91,
2021,C2,18,656.18,432.32,847.96,1936.46,27098.48,650.2,19.64,19.44,Sí
2021,C2,18,656.18,432.32,531.9,1620.4,22673.64,650.2,19.64,19.44,
2021,C2,17,656.18,407.72,527.71,1591.61,22270.58,650.2,19.64,19.44,
2021,C2,16,656.18,383.19,649.81,1689.18,23636.56,650.2,19.64,19.44,Sí
2021,C2,16,656.18,383.19,523.9,1563.27,21873.82,650.2,19.64,19.44,
2021,C2,15,656.18,358.56,518.85,1533.59,21458.3,650.2,19.64,19.44,
2021,C2,14,656.18,334.02,515.82,1506.02,21072.32,650.2,19.64,19.44,
2021,C2,13,656.18,309.4,462.1,1427.68,19975.56,650.2,19.64,19.44,
2021,C2,12,656.18,284.8,460.24,1401.22,19605.12,650.2,19.64,19.44,
2021,C2,11,656.18,260.2,458.37,1374.75,19234.54,650.2,19.64,19.44,
2021,C2,10,656.18,235.65,456.53,1348.36,18865.08,650.2,19.64,19.44,
2020,A1,30,1203.56,1051.31,2788.76,5043.63,69689.1,742.7,46.32,28.59,
2020,A1,30,1203.56,1051.31,2933.28,5188.15,71712.38,742.7,46.32,28.59,
2020,A1,29,1203.56,942.97,2752.68,4899.21,67667.22,742.7,46.32,28.59,
2020,A1,28,1203.56,903.35,2648.19,4755.1,65649.68,742.7,46.32,28.59,
2020,A1,27,1203.56,863.66,2233.11,4300.33,59282.9,742.7,46.32,28.59,
2020,A1,27,1203.56,863.66,2350.4,4417.62,60924.96,742.7,46.32,28.59,
2020,A1,27,1203.56,863.66,2481.42,4548.64,62759.24,742.7,46.32,28.59,
2020,A1,26,1203.56,757.72,2086.7,4047.98,55750,742.7,46.32,28.59,
2020,A1,25,1203.56,672.26,2012.08,3887.9,53508.88,742.7,46.32,28.59,
2020,A1,24,1203.56,632.6,1136.61,2972.77,40697.06,742.7,46.32,28.59,
2020,A1,24,1203.56,632.6,1232.94,3069.1,42045.68,742.7,46.32,28.59,
2020,A1,24,1203.56,632.6,1731.03,3567.19,49018.94,742.7,46.32,28.59,
2020,A1,24,1203.56,632.6,1907.31,3743.47,51486.86,742.7,46.32,28.59,
2020,A1,23,1203.56,592.99,983.63,2780.18,38000.8,742.7,46.32,28.59,
2020,A1,22,1203.56,553.3,637.98,2394.84,32606.04,742.7,46.32,28.59,
2020,A1,22,1203.56,553.3,792.13,2548.99,34764.14,742.7,46.32,28.59,
2020,A1,22,1203.56,553.3,898.07,2654.93,36247.3,742.7,46.32,28.59,
2020,A1,21,1203.56,513.71,604.35,2321.62,31580.96,742.7,46.32,28.59,
2020,A1,20,1203.56,477.19,526.01,2206.76,29972.92,742.7,46.32,28.59,
2020,A1,20,1203.56,477.19,593.34,2274.09,30915.54,742.7,46.32,28.59,
2020,A2,26,1040.69,757.72,1803.64,3602.05,49865.32,759,37.78,27.54,
2020,A2,26,1040.69,757.72,1899.95,3698.36,51213.66,759,37.78,27.54,
2020,A2,25,1040.69,672.26,1740.55,3453.5,47785.62,759,37.78,27.54,
2020,A2,24,1040.69,632.6,865.08,2538.37,34973.8,759,37.78,27.54,
2020,A2,24,1040.69,632.6,979.9,2653.19,36581.28,759,37.78,27.54,
2020,A2,24,1040.69,632.6,1447.16,3120.45,43122.92,759,37.78,27.54,
2020,A2,24,1040.69,632.6,1635.79,3309.08,45763.74,759,37.78,27.54,
2020,A2,23,1040.69,592.99,808.41,2442.09,33625.88,759,37.78,27.54,
2020,A2,22,1040.69,553.3,637.98,2231.97,30684.2,759,37.78,27.54,
2020,A2,22,1040.69,553.3,703.65,2297.64,31603.58,759,37.78,27.54,
2020,A2,21,1040.69,513.71,604.35,2158.75,29659.12,759,37.78,27.54,
2020,A2,20,1040.69,477.19,538.97,2056.85,28232.52,759,37.78,27.54,
2020,A2,20,1040.69,477.19,593.34,2111.22,28993.7,759,37.78,27.54,
2020,A2,19,1040.69,452.83,528.59,2022.11,27746.16,759,37.78,27.54,
2020,A2,18,1040.69,428.46,504.81,1973.96,27072.06,759,37.78,27.54,
2020,A2,17,1040.69,404.08,502.94,1947.71,26704.56,759,37.78,27.54,
2020,A2,16,1040.69,379.77,501.1,1921.56,26338.46,759,37.78,27.54,
2020,AP,14,595.22,331.04,481.67,1407.93,19711.02,595.22,14.65,14.65,
2020,AP,13,595.22,306.64,452.53,1354.39,18961.46,595.22,14.65,14.65,
2020,AP,12,595.22,282.26,450.67,1328.15,18594.1,595.22,14.65,14.65,
2020,AP,11,595.22,257.88,448.82,1301.92,18226.88,595.22,14.65,14.65,
2020,AP,10,595.22,233.55,446.99,1275.76,17860.64,595.22,14.65,14.65,
2020,AP,9,595.22,221.39,446.05,1262.66,17677.24,595.22,14.65,14.65,
2020,AP,8,595.22,209.17,445.15,1249.54,17493.56,595.22,14.65,14.65,
2020,C1,22,781.39,553.3,637.98,1972.67,27405.3,675.35,28.59,24.69,
2020,C1,21,781.39,513.71,562.37,1857.47,25792.5,675.35,28.59,24.69,
